word_POS	concreteness
правый_ADJ	-0.425418388
повреждение_NOUN	-0.425230534
эксплуатироваться_VERB	-0.425116221
ссылка_NOUN	-0.425086936
резерфорд_NOUN	-0.424993331
сосчитывать_VERB	-0.424981893
очевидец_NOUN	-0.424970982
учащийся_NOUN	-0.42495672
рискнуть_VERB	-0.424879188
наслаждаться_VERB	-0.42474385
неординарный_ADJ	-0.424648291
измор_NOUN	-0.424460547
маккейный_ADJ	-0.424354144
узбеков_NOUN	-0.424312582
вильгельм_NOUN	-0.424248222
пестреть_VERB	-0.42424565
заполнять_VERB	-0.424023948
полигон_NOUN	-0.423984109
дудаев_NOUN	-0.42383456
растворимость_NOUN	-0.423804528
пригляд_NOUN	-0.423753045
сердце_NOUN	-0.423406026
увлекаться_VERB	-0.423272711
растроиться_VERB	-0.423028555
звено_NOUN	-0.422950444
чиновничество_NOUN	-0.422934289
поводить_VERB	-0.422907586
маргинал_NOUN	-0.422888996
перекресток_NOUN	-0.42244785
тич_NOUN	-0.422432496
остаток_NOUN	-0.422374385
свящ_NOUN	-0.422301626
режим_NOUN	-0.421995062
кремль_NOUN	-0.421991616
обиженный_ADJ	-0.421794768
венд_NOUN	-0.421395775
нужный_ADJ	-0.421300329
раздражение_NOUN	-0.421073442
напрасно_ADV	-0.421023124
лаборатория_NOUN	-0.420915363
торжественный_ADJ	-0.420803338
тишина_NOUN	-0.420696299
гамадрил_NOUN	-0.420677279
подсиживать_VERB	-0.420669204
продажный_ADJ	-0.42066626
кторой_ADJ	-0.420557997
военно-воздушный_ADJ	-0.42036964
комфортный_ADJ	-0.420057381
отправлять_VERB	-0.420054712
специальный_ADJ	-0.419922562
фипресси_NOUN	-0.419809713
закупать_VERB	-0.419595855
кросс_NOUN	-0.419543713
терпеливо_ADV	-0.41946966
топтание_NOUN	-0.419334678
жирный_ADJ	-0.419013038
завистливый_ADJ	-0.418981324
плотина_NOUN	-0.418924824
безмолвствовать_VERB	-0.4188694
перенагрузка_NOUN	-0.418800641
улица_NOUN	-0.418638043
рановато_ADV	-0.418628664
глупо_ADV	-0.418418803
вокруг_ADV	-0.418363252
утилитарный_ADJ	-0.418345754
бессонница_NOUN	-0.418228783
уводить_VERB	-0.418198167
така_NOUN	-0.418172262
обрушивать_VERB	-0.418141021
стахановец_NOUN	-0.418107856
прилетать_VERB	-0.417975089
казантип_NOUN	-0.417950663
кадры_NOUN	-0.417826785
фосфат_NOUN	-0.41780295
радужный_ADJ	-0.417764601
пожилой_ADJ	-0.417758385
купероз_NOUN	-0.417589813
вена_NOUN	-0.417489427
оклад_NOUN	-0.417440539
строение_NOUN	-0.41730248
непонятный_ADJ	-0.417278254
павший_ADJ	-0.417009673
уродство_NOUN	-0.416860253
сбивать_VERB	-0.416620788
атомный_ADJ	-0.416243798
поликлиника_NOUN	-0.416159289
награждение_NOUN	-0.416050446
двигать_VERB	-0.415888414
отчет_NOUN	-0.415839046
мочеиспускание_NOUN	-0.415481277
дон_NOUN	-0.415425906
скидываться_VERB	-0.415389391
переделка_NOUN	-0.415083098
гибдд_NOUN	-0.414995919
выступление_NOUN	-0.414700202
свешникова_NOUN	-0.414640613
карликовый_ADJ	-0.414578638
большевизм_NOUN	-0.41439397
неописуемый_ADJ	-0.414176433
интуитивный_ADJ	-0.414100097
залив_NOUN	-0.413954468
стартап_NOUN	-0.413811843
пофилософствовать_VERB	-0.413806821
ольга_NOUN	-0.413779085
марафон_NOUN	-0.413756868
трепанг_NOUN	-0.41371145
милан_NOUN	-0.413616404
селезнев_NOUN	-0.413487079
маскировать_VERB	-0.413481843
порадовать_VERB	-0.413449545
путивль_NOUN	-0.412983103
изгонять_VERB	-0.412911399
тунис_NOUN	-0.412862421
удосуживаться_VERB	-0.412861106
респект_NOUN	-0.412583731
рядом_ADV	-0.412297995
радушный_ADJ	-0.412254167
придирка_NOUN	-0.412218877
копирайтинг_NOUN	-0.412215683
унижение_NOUN	-0.412078447
фенол_NOUN	-0.412015928
пассаж_NOUN	-0.41199365
петр_NOUN	-0.411625719
спасаться_VERB	-0.411592287
червец_NOUN	-0.411469162
дифференциальный_ADJ	-0.41132302
прорваться_VERB	-0.411300015
задержанный_NOUN	-0.411138243
красноречивый_ADJ	-0.410915794
борисовчанин_NOUN	-0.410890075
прозревать_VERB	-0.410822526
наедине_ADV	-0.410802675
одоевцева_NOUN	-0.410753663
мощь_NOUN	-0.410677129
краса_NOUN	-0.410623225
авиаперелет_NOUN	-0.410580858
эрогенный_ADJ	-0.41054129
любопытствующий_NOUN	-0.410507172
птичник_NOUN	-0.410415209
сфокусировать_VERB	-0.410349844
бедный_ADJ	-0.41032676
интеллигентность_NOUN	-0.410044287
мечтать_VERB	-0.409792658
разглагольствовать_VERB	-0.409778703
дербанить_VERB	-0.409630012
подсознание_NOUN	-0.409539456
диксон_NOUN	-0.409501756
вспоминаться_VERB	-0.409482803
уста_NOUN	-0.409339472
захоронить_VERB	-0.409312993
приютить_VERB	-0.409188673
снежный_ADJ	-0.40899447
съездить_VERB	-0.408950747
вольно_ADV	-0.408684082
немилый_ADJ	-0.408347461
аккуратность_NOUN	-0.408189628
чувственный_ADJ	-0.408152756
молва_NOUN	-0.40813843
труднодоступный_ADJ	-0.408062989
несообразный_ADJ	-0.407673962
янь_NOUN	-0.407657855
ханство_NOUN	-0.407631211
айна_NOUN	-0.407626051
ледовый_ADJ	-0.407510444
герострат_NOUN	-0.407228455
лексикон_NOUN	-0.407214628
чет_NOUN	-0.407127572
богатырев_NOUN	-0.406936645
слышать_VERB	-0.406622983
просиживать_VERB	-0.406539841
подавать_VERB	-0.406526547
сили_NOUN	-0.406397591
государственник_NOUN	-0.406368918
почин_NOUN	-0.406283263
комфортно_ADV	-0.406249388
тяжелый_ADJ	-0.406223953
рядовой_ADJ	-0.406063163
баия_NOUN	-0.405961076
гостеприимный_ADJ	-0.405864548
склоняться_VERB	-0.40584767
тяжело_ADV	-0.405682864
метеор_NOUN	-0.405640976
отодвигать_VERB	-0.405501328
смущать_VERB	-0.405455423
сюжет_NOUN	-0.405447144
глодать_VERB	-0.405293851
хоррор_NOUN	-0.405183936
маркетолог_NOUN	-0.405175211
подрываться_VERB	-0.404972912
алексеевич_NOUN	-0.404909288
тарас_NOUN	-0.404781408
чужое_NOUN	-0.404670483
экспериментировать_VERB	-0.40463092
пробавляться_VERB	-0.404522063
банить_VERB	-0.404248213
арифметика_NOUN	-0.404056664
г-жа_NOUN	-0.404019616
бесценный_ADJ	-0.403983309
перемещать_VERB	-0.403789987
замечательный_ADJ	-0.403764929
продавец_NOUN	-0.403619416
доезжать_VERB	-0.403366419
горный_ADJ	-0.403209911
спешка_NOUN	-0.403091439
телесериал_NOUN	-0.403008136
сопротивление_NOUN	-0.402921317
дом_NOUN	-0.402840967
почет_NOUN	-0.402770522
бунин_NOUN	-0.402685673
показ_NOUN	-0.402525356
океанский_ADJ	-0.402484999
мощный_ADJ	-0.402478662
точность_NOUN	-0.402455006
сальный_ADJ	-0.402310528
гомеопатический_ADJ	-0.402250943
намекать_VERB	-0.402237145
эммануэль_NOUN	-0.402124123
толковать_VERB	-0.402047509
автосалон_NOUN	-0.402006094
захотеться_VERB	-0.401989137
половинный_ADJ	-0.401852236
загрязнение_NOUN	-0.401837893
откатывать_VERB	-0.401826268
десятиминутка_NOUN	-0.401770596
орлов_NOUN	-0.401754347
орбита_NOUN	-0.401676549
слушаться_VERB	-0.401641889
ласа_NOUN	-0.401576124
цру_NOUN	-0.401551626
допрос_NOUN	-0.401051911
фантазия_NOUN	-0.400833931
помощник_NOUN	-0.40082516
никулин_NOUN	-0.40073968
помешаться_VERB	-0.400577573
расходовать_VERB	-0.400418689
валидный_ADJ	-0.4003836
мучаться_VERB	-0.400175691
забываться_VERB	-0.400046109
безостановочно_ADV	-0.399902401
задание_NOUN	-0.399899597
злаковый_ADJ	-0.399803416
осаждать_VERB	-0.399701506
наврать_VERB	-0.399548615
икота_NOUN	-0.39943902
сабмит_NOUN	-0.39921654
бандитский_ADJ	-0.39906103
жениться_VERB	-0.398945942
верховье_NOUN	-0.398925531
еврей_NOUN	-0.39876128
перл_NOUN	-0.398688579
лень_NOUN	-0.398621781
ночной_ADJ	-0.398403043
исправно_ADV	-0.398362469
садизм_NOUN	-0.398259631
франсуа_NOUN	-0.398219629
людмила_NOUN	-0.397803439
богослужение_NOUN	-0.397671636
небосклон_NOUN	-0.397654422
сурок_NOUN	-0.397618071
проезжий_ADJ	-0.39741749
отоларинголог_NOUN	-0.397313009
леспромхоз_NOUN	-0.397155294
номинировать_VERB	-0.397059772
тренаж_NOUN	-0.397038289
мегамозг_NOUN	-0.396693021
начисто_ADV	-0.396664329
кронштадт_NOUN	-0.396357787
альба_NOUN	-0.396094771
инна_NOUN	-0.395955241
меланхолия_NOUN	-0.395939376
ком_NOUN	-0.395806826
хорошо_PART	-0.395802032
перебрасываться_VERB	-0.395673435
крыть_VERB	-0.395670491
вещество_NOUN	-0.395580485
чабанов_NOUN	-0.395515566
рюрик_NOUN	-0.395469685
мучить_VERB	-0.395163014
рассудок_NOUN	-0.39511787
терн_NOUN	-0.395048373
библиотекарь_NOUN	-0.394963544
гдр_NOUN	-0.394711093
суматоха_NOUN	-0.394551651
чистилище_NOUN	-0.394453488
беспомощный_ADJ	-0.394449908
загадочный_ADJ	-0.39441836
радость_NOUN	-0.394343358
бернс_NOUN	-0.394197003
марина_NOUN	-0.393925845
побережье_NOUN	-0.393851236
придавать_VERB	-0.393740719
доение_NOUN	-0.39363976
библиотека_NOUN	-0.393332145
беготня_NOUN	-0.393267217
нарываться_VERB	-0.392864955
притворный_ADJ	-0.39286276
углевод_NOUN	-0.39257193
губерния_NOUN	-0.392427773
жажда_NOUN	-0.392163267
скука_NOUN	-0.392139736
сми_NOUN	-0.392073682
дорожник_NOUN	-0.392008648
океан_NOUN	-0.39184324
джайн_NOUN	-0.391759708
фраза_NOUN	-0.39166343
афганский_ADJ	-0.391660156
юлия_NOUN	-0.391625143
перелет_NOUN	-0.391457167
вольдемар_NOUN	-0.391381768
лютер_NOUN	-0.391309736
сплетня_NOUN	-0.3911635
самгин_NOUN	-0.39112074
титульный_ADJ	-0.391048156
глеб_NOUN	-0.390903299
экскурсовод_NOUN	-0.390841786
ариец_NOUN	-0.39077731
позор_NOUN	-0.390745193
соратник_NOUN	-0.390711307
садиться_VERB	-0.390562767
угодный_ADJ	-0.39047588
безобразный_ADJ	-0.390329065
придыхание_NOUN	-0.390318108
тайвань_NOUN	-0.390124925
новиков_NOUN	-0.38994973
лок_NOUN	-0.389892579
монотонный_ADJ	-0.389842933
журналист_NOUN	-0.389760363
буржуа_NOUN	-0.38965984
изъян_NOUN	-0.389568757
предок_NOUN	-0.389478007
фирма_NOUN	-0.389329296
бояться_VERB	-0.389321024
целитель_NOUN	-0.389305437
шана_NOUN	-0.389199152
больница_NOUN	-0.389136355
ледовитый_ADJ	-0.389108234
шамиль_NOUN	-0.389066823
мучительно_ADV	-0.389054231
доставаться_VERB	-0.389017059
запоминаться_VERB	-0.388782933
уверовать_VERB	-0.388612836
недуг_NOUN	-0.388591276
мстислав_NOUN	-0.388572242
княжество_NOUN	-0.388568114
жилище_NOUN	-0.388548137
тод_NOUN	-0.388489206
веяние_NOUN	-0.3884625
василий_NOUN	-0.3883785
срывать_VERB	-0.38818014
горский_ADJ	-0.38814683
воздушный_ADJ	-0.387843098
концлагерь_NOUN	-0.387827575
великолепно_ADV	-0.387822049
битва_NOUN	-0.387806168
виктория_NOUN	-0.387597954
выброс_NOUN	-0.387576372
довершать_VERB	-0.387432675
фермент_NOUN	-0.387385553
химия_NOUN	-0.38726685
путешественник_NOUN	-0.387240279
моль_NOUN	-0.387237411
вблизи_ADV	-0.386978106
медиа_NOUN	-0.386911126
изобретатель_NOUN	-0.38683151
эквилибристика_NOUN	-0.386822297
дока_NOUN	-0.386731954
джамаль_NOUN	-0.386500523
хусейн_NOUN	-0.386238969
неагрессивный_ADJ	-0.386119672
безотказный_ADJ	-0.386058766
освежать_VERB	-0.385904814
задевать_VERB	-0.385840363
отучить_VERB	-0.385648628
италия_NOUN	-0.38564384
избавить_VERB	-0.385417537
смертница_NOUN	-0.385334468
обозначение_NOUN	-0.385266927
пастор_NOUN	-0.385250863
мишина_NOUN	-0.384567309
рапид_NOUN	-0.384552644
тюб_NOUN	-0.384451547
огюстен_NOUN	-0.384435494
панин_NOUN	-0.384227246
европеец_NOUN	-0.384216465
подставляться_VERB	-0.384155748
гармония_NOUN	-0.383989789
равно_ADV	-0.383948904
любящий_ADJ	-0.383941813
сухость_NOUN	-0.383820056
среднеазиатский_ADJ	-0.383675099
безупречный_ADJ	-0.383658246
брутто_ADJ	-0.383632954
огораживание_NOUN	-0.383562137
посылать_VERB	-0.383455357
пруссия_NOUN	-0.3833211
манить_VERB	-0.38323166
емельянов_NOUN	-0.383094171
втемную_ADV	-0.383068386
свертывать_VERB	-0.383045513
сонный_ADJ	-0.382827092
облик_NOUN	-0.382693012
замыливать_VERB	-0.38234847
серб_NOUN	-0.382333105
осматривать_VERB	-0.382186702
арт_NOUN	-0.381828478
теленок_NOUN	-0.381819862
текучий_ADJ	-0.381695889
лорел_NOUN	-0.381690992
частник_NOUN	-0.381683881
узкий_ADJ	-0.381445129
ересь_NOUN	-0.381418261
выкарабкиваться_VERB	-0.381374005
обожание_NOUN	-0.381349869
гильерме_NOUN	-0.381190836
опальный_ADJ	-0.380975366
сев_NOUN	-0.380957219
затея_NOUN	-0.380918629
гостиница_NOUN	-0.380905957
нагасаки_NOUN	-0.380864089
бесцельно_ADV	-0.380686082
классный_ADJ	-0.380640945
тундра_NOUN	-0.380586345
одиночка_NOUN	-0.380337185
клонирование_NOUN	-0.380015703
урок_NOUN	-0.379930817
программа_NOUN	-0.379809431
стамбул_NOUN	-0.379541842
черпать_VERB	-0.379510868
скажем_ADV	-0.379282098
порода_NOUN	-0.379173141
вразумливаться_VERB	-0.378999561
монархия_NOUN	-0.378991751
атлантика_NOUN	-0.378978628
наглый_ADJ	-0.378943395
перемениться_VERB	-0.378868285
диагностика_NOUN	-0.378598932
кинематографист_NOUN	-0.378558758
кассовый_ADJ	-0.378194017
упитанность_NOUN	-0.37816313
бабла_NOUN	-0.378137093
плотность_NOUN	-0.3780575
карточный_ADJ	-0.37799402
надар_NOUN	-0.37776085
туляк_NOUN	-0.37775637
перегон_NOUN	-0.377748044
амортизация_NOUN	-0.377633107
гейтс_NOUN	-0.377540922
дятлов_NOUN	-0.377524654
компрометировать_VERB	-0.377478852
непрочный_ADJ	-0.377396169
публицист_NOUN	-0.377228679
выманивать_VERB	-0.376988083
четверолапый_ADJ	-0.376890434
зря_ADV	-0.376870221
пробел_NOUN	-0.376741542
восторженно_ADV	-0.376679288
эксплуатационный_ADJ	-0.376678093
гельминт_NOUN	-0.37658263
диктатор_NOUN	-0.376483939
механика_NOUN	-0.376343538
оппонент_NOUN	-0.376178537
толк_NOUN	-0.376099916
рыбный_ADJ	-0.375871717
гуд_NOUN	-0.375434483
сара_NOUN	-0.375204664
преломлять_VERB	-0.375005967
взглядывать_VERB	-0.374756554
уравнение_NOUN	-0.374617286
повреждать_VERB	-0.374572752
секрет_NOUN	-0.374551297
винить_VERB	-0.374504079
отзываться_VERB	-0.37448641
разглагольствование_NOUN	-0.374396063
зи_NOUN	-0.374378765
воздухоносный_ADJ	-0.374343557
проделка_NOUN	-0.374315913
сторонний_ADJ	-0.373855686
повестись_VERB	-0.373752123
раскаяние_NOUN	-0.373663238
валюта_NOUN	-0.373512764
агония_NOUN	-0.373260296
подвиг_NOUN	-0.373191778
любопытство_NOUN	-0.373166774
налет_NOUN	-0.37306726
врасплох_ADV	-0.373007928
пускать_VERB	-0.37300663
ммм_NOUN	-0.372938076
знаменитый_ADJ	-0.372917998
прививка_NOUN	-0.372912935
попробовать_VERB	-0.372880224
завязать_VERB	-0.372603967
положенный_ADJ	-0.372569046
отрываться_VERB	-0.372182867
развлекательный_ADJ	-0.372139476
сороковой_ADJ	-0.3721243
поделать_VERB	-0.371876391
больной_NOUN	-0.371872339
ре_NOUN	-0.371429962
аликс_NOUN	-0.371391333
фредерика_NOUN	-0.37126394
действо_NOUN	-0.371176566
падать_VERB	-0.371129747
захват_NOUN	-0.37102017
баньос_NOUN	-0.370779139
угон_NOUN	-0.370749857
разбивать_VERB	-0.370494812
тьер_NOUN	-0.370413304
заготовитель_NOUN	-0.37021425
эсер_NOUN	-0.370139446
медленно_ADV	-0.3700684
самоуверенность_NOUN	-0.370021567
искупать_VERB	-0.369894145
междугородный_ADJ	-0.369825552
славный_ADJ	-0.369800542
подождать_VERB	-0.369736332
сериал_NOUN	-0.369720122
механизация_NOUN	-0.369677104
тм_NOUN	-0.369652918
оформлять_VERB	-0.369600471
хиллари_NOUN	-0.369549447
турист_NOUN	-0.369508758
аки_NOUN	-0.369503187
молох_NOUN	-0.369339816
голландец_NOUN	-0.369304105
пьер_NOUN	-0.369253738
позавчера_ADV	-0.369244975
диагностический_ADJ	-0.369218358
пластический_ADJ	-0.368989919
навстречу_ADV	-0.368879092
спец_NOUN	-0.368805128
теофиль_NOUN	-0.368734852
пятнадцатилетний_ADJ	-0.368358729
трейси_NOUN	-0.368244614
времяпрепровождение_NOUN	-0.368077756
манила_NOUN	-0.367787323
нильс_NOUN	-0.367764916
шоу-бизнес_NOUN	-0.36752853
дувр_NOUN	-0.367472081
выговаривать_VERB	-0.367444449
похоронный_ADJ	-0.367425502
фрилансер_NOUN	-0.367419974
нереально_ADV	-0.367277342
записываться_VERB	-0.367135018
уговаривать_VERB	-0.36693742
удивительно_ADV	-0.366929191
разбрасываться_VERB	-0.366922724
крутой_ADJ	-0.366897907
римский_ADJ	-0.366739784
противовоспалительный_ADJ	-0.366735231
травма_NOUN	-0.366703217
метафора_NOUN	-0.366604402
сантименты_NOUN	-0.366515754
персональный_ADJ	-0.366458469
замедленный_ADJ	-0.366379133
некроз_NOUN	-0.366238779
азартный_ADJ	-0.366228199
христов_ADJ	-0.366086696
аллах_NOUN	-0.365838289
медперсонал_NOUN	-0.365728618
лань_NOUN	-0.365587623
шумахер_NOUN	-0.365523755
триллер_NOUN	-0.365112622
горько_ADV	-0.365078226
кончаться_VERB	-0.364969042
сужаться_VERB	-0.36495736
исмаэль_NOUN	-0.364831917
риторика_NOUN	-0.364777404
цех_NOUN	-0.364755074
низость_NOUN	-0.364463777
легко_ADV	-0.36428008
мифический_ADJ	-0.363970217
укладываться_VERB	-0.363895347
лютич_NOUN	-0.363512168
удушение_NOUN	-0.363350777
врать_VERB	-0.363179164
суховато_ADV	-0.362951411
излечивать_VERB	-0.362698634
патриот_NOUN	-0.362354877
престарелый_ADJ	-0.362178507
обидный_ADJ	-0.362040483
завидовать_VERB	-0.361997985
майдан_NOUN	-0.361830092
бактерия_NOUN	-0.361532897
стража_NOUN	-0.360972836
математический_ADJ	-0.360936815
нургалий_NOUN	-0.360777999
юбилей_NOUN	-0.36029026
вояж_NOUN	-0.360022408
карпов_NOUN	-0.359980287
вольная_NOUN	-0.359913416
сбиваться_VERB	-0.359818292
гомосексуалист_NOUN	-0.359696564
хорошист_NOUN	-0.359576238
искушение_NOUN	-0.359367267
денис_NOUN	-0.359346968
насмотреться_VERB	-0.358976515
королевский_ADJ	-0.358958017
синтезировать_VERB	-0.358865596
тщательно_ADV	-0.358644171
кровник_NOUN	-0.358630606
галина_NOUN	-0.358441137
представительский_ADJ	-0.358300847
выпытывать_VERB	-0.358213717
грозный_ADJ	-0.358208683
биться_VERB	-0.358194275
догнать_VERB	-0.357965583
мужественно_ADV	-0.357750462
изолировать_VERB	-0.357629853
батум_NOUN	-0.357553476
целость_NOUN	-0.357509873
сокрушающий_ADJ	-0.357448958
попытать_VERB	-0.357446804
вольфганг_NOUN	-0.357439223
спартак_NOUN	-0.357336557
легендарный_ADJ	-0.357317274
архаический_ADJ	-0.357293467
беззастенчиво_ADV	-0.35708772
озеро_NOUN	-0.357080277
обыватель_NOUN	-0.35675254
помысел_NOUN	-0.356373721
ненадолго_ADV	-0.356340743
загрязненность_NOUN	-0.356336391
амазония_NOUN	-0.356307094
аспирант_NOUN	-0.356265583
мафия_NOUN	-0.356212563
писатель_NOUN	-0.356118212
км_NOUN	-0.35608128
посеять_VERB	-0.355873849
эскорт_NOUN	-0.355842053
стадион_NOUN	-0.35583721
перевирать_VERB	-0.35574386
творение_NOUN	-0.355076938
экспозиция_NOUN	-0.355015802
фестиваль_NOUN	-0.354725093
советчик_NOUN	-0.354621615
ликовать_VERB	-0.354471934
амарант_NOUN	-0.354423418
мурашки_NOUN	-0.35435653
оккультист_NOUN	-0.354258572
статист_NOUN	-0.354217992
канал_NOUN	-0.354026626
поругаться_VERB	-0.35399866
лариса_NOUN	-0.353926492
наказывать_VERB	-0.353668608
поблизости_ADV	-0.353485204
негодность_NOUN	-0.353287786
док_NOUN	-0.353149077
регата_NOUN	-0.352980314
течь_VERB	-0.3529702
смирнов_NOUN	-0.3528244
халтура_NOUN	-0.352780186
геморрой_NOUN	-0.35265395
альпы_NOUN	-0.352633409
светский_ADJ	-0.352610983
спящий_ADJ	-0.352275458
смертельно_ADV	-0.352249521
кидаловый_ADJ	-0.352147358
срываться_VERB	-0.351919702
воскресный_ADJ	-0.351800039
умело_ADV	-0.351757393
скромность_NOUN	-0.351516774
полуторакилометровый_ADJ	-0.351480594
осаго_NOUN	-0.351436956
галисиец_NOUN	-0.351371302
полуденный_ADJ	-0.351358667
чаять_VERB	-0.351215731
километр_NOUN	-0.351207509
употреблять_VERB	-0.351116276
сандро_NOUN	-0.351095478
завод_NOUN	-0.35094131
гей_INTJ	-0.350804146
четырехлетний_ADJ	-0.350713409
прочитывать_VERB	-0.350611681
музей_NOUN	-0.3505465
неимоверно_ADV	-0.350409182
эллиот_NOUN	-0.350232303
нюх_NOUN	-0.349854169
судовой_ADJ	-0.349834335
распутин_NOUN	-0.349725931
водоплавающий_ADJ	-0.34971298
коммунист_NOUN	-0.349653503
освещаться_VERB	-0.349451937
хазарский_ADJ	-0.34929007
подступ_NOUN	-0.349208166
лососевый_ADJ	-0.349155696
разрывать_VERB	-0.348503705
анархист_NOUN	-0.348502279
земляной_ADJ	-0.348399453
завистник_NOUN	-0.348348137
эвакуировать_VERB	-0.348200334
тина_NOUN	-0.348168294
вскармливать_VERB	-0.34779389
отдавать_VERB	-0.347672114
антипод_NOUN	-0.347602935
реставрировать_VERB	-0.347399556
существо_NOUN	-0.347282243
вон_ADV	-0.347195014
петроград_NOUN	-0.346645659
заскок_NOUN	-0.346574693
созвездие_NOUN	-0.346415599
отель_NOUN	-0.346354519
дешевый_ADJ	-0.346305623
детектив_NOUN	-0.346299233
революционер_NOUN	-0.346240806
коммуналка_NOUN	-0.346233969
никель_NOUN	-0.346016823
противопожарный_ADJ	-0.34597368
пациент_NOUN	-0.345919934
окраина_NOUN	-0.345904609
горесть_NOUN	-0.345882522
романтика_NOUN	-0.345700187
поговорка_NOUN	-0.345657636
зачет_NOUN	-0.345535291
великолепный_ADJ	-0.345450858
липовый_ADJ	-0.345360645
сапа_NOUN	-0.345111131
ангельский_ADJ	-0.345109214
поисковик_NOUN	-0.344967709
фермер_NOUN	-0.344819215
оформление_NOUN	-0.344701642
финал_NOUN	-0.344645363
супер_ADJ	-0.344628218
намереваться_VERB	-0.344582412
славянин_NOUN	-0.344515409
универсал_NOUN	-0.344500457
мелькание_NOUN	-0.344368857
тла_NOUN	-0.344333686
египет_NOUN	-0.344325628
закамуфлировать_VERB	-0.344196503
египетский_ADJ	-0.34406146
ретроград_NOUN	-0.343938532
обильный_ADJ	-0.343877482
отважиться_VERB	-0.343789959
эшелон_NOUN	-0.343668495
смертный_ADJ	-0.343615352
остров_NOUN	-0.343602056
просто_ADV	-0.343599877
теледив_NOUN	-0.343528219
перекличка_NOUN	-0.343495465
бойный_ADJ	-0.343282924
прогонка_NOUN	-0.343181595
автоматически_ADV	-0.3430815
паршиво_ADV	-0.34287696
церковь_NOUN	-0.342752695
еремин_NOUN	-0.342711435
хтонический_ADJ	-0.342686038
кратный_ADJ	-0.342651538
доделывать_VERB	-0.34263927
душа_NOUN	-0.342601395
гасить_VERB	-0.342563481
впк_NOUN	-0.342503814
олимпийский_ADJ	-0.342287484
птичий_ADJ	-0.342156392
тяжесть_NOUN	-0.342144814
позволительный_ADJ	-0.342096053
скандалить_VERB	-0.341947808
уикенд_NOUN	-0.341870347
спа_NOUN	-0.341703903
проскакивать_VERB	-0.341639611
стимуляция_NOUN	-0.34154867
дорогой_ADJ	-0.341341448
пятидесятый_ADJ	-0.341177471
концепт_NOUN	-0.341105486
протон_NOUN	-0.341000059
окинава_NOUN	-0.340937451
скучно_ADV	-0.340930906
держаться_VERB	-0.340905891
грек_NOUN	-0.340777048
соединять_VERB	-0.34063153
обзор_NOUN	-0.340150314
нью-джерси_NOUN	-0.340047963
покупка_NOUN	-0.33971281
герой_NOUN	-0.339692622
ваал_NOUN	-0.339661158
самец_NOUN	-0.339644473
крауч_NOUN	-0.339625834
шмидт_NOUN	-0.339445878
пищевой_ADJ	-0.339094154
альфред_NOUN	-0.339017072
закрывать_VERB	-0.338987582
аконит_NOUN	-0.338968789
андреа_NOUN	-0.338955126
тимкин_NOUN	-0.338842561
отправляться_VERB	-0.338804655
восторгаться_VERB	-0.338668726
ляпис_NOUN	-0.33859759
сбросить_VERB	-0.33855507
заблудиться_VERB	-0.338405288
мэтр_NOUN	-0.338315851
задворки_NOUN	-0.338275905
коварно_ADV	-0.338260748
заучивать_VERB	-0.338218924
мишель_NOUN	-0.338181164
вредоносный_ADJ	-0.338098953
антонина_NOUN	-0.338048262
уайнхаус_NOUN	-0.337281115
чихание_NOUN	-0.337260164
будни_NOUN	-0.337055411
проваливаться_VERB	-0.337045869
береговой_ADJ	-0.336949925
трафик_NOUN	-0.336715621
раиса_NOUN	-0.336664285
хранить_VERB	-0.336604126
спирит_NOUN	-0.336602273
апокрифический_ADJ	-0.336553393
магнитосфера_NOUN	-0.33643253
экзамен_NOUN	-0.336384479
функция_NOUN	-0.336364562
подобие_NOUN	-0.336089781
деликатный_ADJ	-0.335982724
фэнтези_NOUN	-0.335881893
веселить_VERB	-0.335660548
догонять_VERB	-0.335566112
прямая_NOUN	-0.335555479
истреблять_VERB	-0.335372565
манифест_NOUN	-0.335336851
бэрд_NOUN	-0.335336274
малик_NOUN	-0.335051191
денисович_NOUN	-0.334638134
напрягать_VERB	-0.334580217
наткнуться_VERB	-0.334573551
цензор_NOUN	-0.33456288
пламенно_ADV	-0.334465156
чит_NOUN	-0.334391076
брежнев_NOUN	-0.334306769
тешить_VERB	-0.334174302
творить_VERB	-0.334136775
безотчетный_ADJ	-0.334130635
отравлять_VERB	-0.333938025
воронцов_NOUN	-0.333871287
легкое_NOUN	-0.333851312
истман_NOUN	-0.33379232
неуместно_ADV	-0.33326583
сорвать_VERB	-0.33324764
модернизировать_VERB	-0.333169091
киса_NOUN	-0.333045397
наплевать_VERB	-0.332922862
пугаться_VERB	-0.33285172
двенадцатилетний_ADJ	-0.332795803
урочище_NOUN	-0.332690533
иудо_NOUN	-0.332689014
влюбляться_VERB	-0.332682028
предвкушение_NOUN	-0.332646786
церковный_ADJ	-0.332646772
гроза_NOUN	-0.332460524
изобретать_VERB	-0.332454134
подействовать_VERB	-0.332409844
рекомендоваться_VERB	-0.332317233
экранизация_NOUN	-0.33228619
чистяков_NOUN	-0.332195633
заглядывать_VERB	-0.332144576
хашим_NOUN	-0.332057787
оживленно_ADV	-0.33182518
лекция_NOUN	-0.331572563
демпси_NOUN	-0.331356974
жуткий_ADJ	-0.331206962
обработка_NOUN	-0.330965553
межклеточный_ADJ	-0.330910147
никитин_NOUN	-0.330857642
